labels,count,top_state,state_count,first_day,last_day,#_days,year_50%,month_50%,diff_year,diff_month,latitude_mean,latitude_50%,diff_latitude,longitude_mean,longitude_50%,diff_longitude,brightness_mean,brightness_50%,brightness_std,diff_brightness,frp_mean,frp_50%,frp_std,diff_frp,nearest_aq_monitor,SITE_LATITUDE,SITE_LONGITUDE,geometry,Daily Mean PM2.5 Concentration,DAILY_AQI_VALUE
2941,8,UT,1,2019-10-07,2019-10-09,2,2019,10,0.0,0.0,39.9839,39.98295,0.02020000000000266,-111.13803749999998,-111.13755,0.035900000000012255,354.54999999999995,359.25,22.264449561705185,64.0,171.4875,146.95,147.4663490669748,409.0,"(40.136378, -111.657936)",40.136378,-111.657936,POINT (-111.657936 40.136378),5.5,23
2943,6,WA,1,2019-10-09,2019-10-11,2,2019,10,0.0,0.0,48.312916666666666,48.3147,0.025300000000001432,-118.83,-118.8317,0.035799999999994725,357.05,350.5,14.680837850749523,37.89999999999998,87.43333333333332,65.75,46.17534695772915,117.89999999999999,"(48.39999, -119.51896)",48.39999,-119.51896,POINT (-119.51896 48.39999),11.3,47
2944,30,CA,1,2019-10-11,2019-10-12,2,2019,10,0.0,0.0,34.32398333333334,34.328900000000004,0.06869999999999976,-118.51127333333332,-118.519,0.09430000000000405,346.41666666666663,344.5,22.889285000106316,93.80000000000001,131.13,89.1,128.43809497722748,551.9,"(34.38344, -118.5284)",34.38344,-118.5284,POINT (-118.5284 34.38344),16.0,59
2949,13,UT,1,2019-10-17,2019-10-17,1,2019,10,0.0,0.0,40.8619,40.8611,0.03059999999999974,-109.77498461538462,-109.7831,0.07739999999999725,362.60769230769233,355.3,13.379864320342314,38.60000000000002,139.9692307692308,150.9,76.85420596401327,268.0,"(40.4647097224075, -109.561471504638)",40.4647097224075,-109.561471504638,POINT (-109.561471504638 40.4647097224075),4.0,17
2952,14,CA,1,2019-10-24,2019-10-25,1,2019,10,0.0,0.0,34.44802857142857,34.4482,0.03160000000000451,-118.38221428571426,-118.3776,0.06640000000000157,359.0857142857143,350.85,34.91237067822273,123.5,429.0071428571428,119.1,733.6583835759045,2691.5,"(34.38344, -118.5284)",34.38344,-118.5284,POINT (-118.5284 34.38344),3.2,13
2953,6,CA,1,2019-10-28,2019-10-28,1,2019,10,0.0,0.0,34.09565,34.0957,0.026600000000001955,-118.47796666666669,-118.4778,0.024699999999995725,390.59999999999997,398.0,54.74215925591536,125.80000000000001,710.6166666666667,545.85,673.920990670766,1569.8,"(34.19925, -118.53276)",34.19925,-118.53276,POINT (-118.53276 34.19925),8.6,36
2954,8,OR,1,2019-10-30,2019-11-01,3,2019,11,0.0,1.0,43.7160375,43.715900000000005,0.01729999999999876,-123.7311875,-123.7149,0.08520000000000039,364.775,353.25,22.750682878291183,56.10000000000002,155.7625,91.1,145.70205349567706,426.09999999999997,"(43.989644, -124.109192)",43.989644,-124.109192,POINT (-124.109192 43.989644),8.4,35
2955,30,CA,1,2019-11-01,2019-11-01,1,2019,11,0.0,0.0,34.315963333333336,34.31935,0.062300000000000466,-119.06243000000003,-119.069,0.10880000000000223,354.39666666666665,343.9,29.418695478864468,131.2,220.39000000000004,85.1,407.23107424113175,2049.9,"(34.25239, -119.143182)",34.25239,-119.143182,POINT (-119.143182 34.25239),25.5,79
2956,46,UT,1,2019-11-03,2019-11-14,11,2019,11,0.0,0.0,38.41142173913044,38.41135,0.08919999999999817,-112.05576739130431,-112.0626,0.10859999999999559,369.1869565217391,362.0,40.32515955025626,165.10000000000002,409.21304347826094,221.7,459.5668054972812,1918.3,"(38.3021770831078, -111.293349451309)",38.3021770831078,-111.293349451309,POINT (-111.293349451309 38.3021770831078),3.9,16
2957,11,CA,1,2019-11-04,2019-11-07,3,2019,11,0.0,0.0,40.0529,40.052,0.03190000000000026,-122.6353,-122.6384,0.04279999999999973,356.97272727272735,353.4,42.45352967443557,124.30000000000001,275.59999999999997,141.1,251.63317746275035,636.6999999999999,"(40.17093, -122.25556)",40.17093,-122.25556,POINT (-122.25556 40.17093),8.9,37
2960,12,OR,1,2019-11-25,2019-12-05,10,2019,12,0.0,1.0,42.179575,42.177099999999996,0.035899999999998045,-124.17506666666668,-124.1777,0.039699999999996294,369.325,363.0,21.8143457802012,83.40000000000003,430.7083333333334,268.95000000000005,472.6988363897699,1392.9,"(42.104278, -123.681083)",42.104278,-123.681083,POINT (-123.681083 42.104278),10.1,42
2961,12,CA,1,2019-11-26,2019-11-26,1,2019,11,0.0,0.0,34.48666666666667,34.491150000000005,0.04289999999999594,-119.7633,-119.76795,0.046900000000007935,370.83333333333326,356.4,51.63901508344132,162.70000000000005,409.24999999999994,209.6,439.3838754437855,1492.6999999999998,"(34.4455100008805, -119.8284)",34.4455100008805,-119.8284,POINT (-119.8284 34.4455100008805),15.5,58
2962,11,CA,1,2020-01-06,2020-01-13,7,2020,1,0.0,0.0,37.929399999999994,37.9218,0.07639999999999958,-120.00394545454546,-120.0065,0.07150000000000034,374.8363636363636,365.3,18.500609326574775,61.60000000000002,278.88181818181823,235.4,194.16215294532464,718.8,"(37.71325, -119.7062)",37.71325,-119.7062,POINT (-119.7062 37.71325),1.4,6
2963,6,NM,1,2020-03-16,2020-03-19,4,2020,3,0.0,0.0,33.714200000000005,33.712900000000005,0.018900000000002137,-106.91981666666668,-106.91785,0.024500000000003297,358.90000000000003,359.25,5.601071326094684,13.300000000000011,138.56666666666666,133.95,40.24215037329226,107.69999999999999,"(33.8695926935384, -106.85258406248)",33.8695926935384,-106.85258406248,POINT (-106.85258406248 33.8695926935384),0.7,3
2964,10,CO,1,2020-04-11,2020-04-12,2,2020,4,0.0,0.0,38.05490999999999,38.053349999999995,0.02640000000000242,-103.38431,-103.37950000000001,0.03319999999999368,360.58000000000004,366.70000000000005,18.348527037461196,57.0,319.05,368.7,226.1959438186282,623.1,"(38.2760990009177, -104.597613)",38.2760990009177,-104.597613,POINT (-104.597613 38.2760990009177),4.1,17
2965,6,AZ,2,2020-04-26,2020-04-26,1,2020,4,0.0,0.0,34.8421,34.84095,0.015399999999999636,-114.58821666666665,-114.5874,0.033900000000002706,354.48333333333335,355.85,23.548878246461488,56.900000000000034,303.8333333333333,290.54999999999995,201.40035418704372,475.20000000000005,"(34.2439, -113.5586)",34.2439,-113.5586,POINT (-113.5586 34.2439),3.0,13
2967,6,MT,1,2020-04-26,2020-04-28,2,2020,4,0.0,0.0,47.56828333333334,47.570449999999994,0.06709999999999638,-111.93631666666668,-111.93610000000001,0.0800000000000125,353.23333333333335,352.9,5.620557504969288,11.199999999999989,131.05000000000004,123.85,26.980567080771305,57.60000000000001,"(47.494318, -111.303317)",47.494318,-111.303317,POINT (-111.303317 47.494318),2.7,11
2972,343,AZ,1,2020-06-07,2020-07-16,40,2020,6,0.0,1.0,32.42918658892128,32.4237,0.2115000000000009,-110.75872711370273,-110.7463,0.3948999999999927,347.83586005830927,339.8,28.458269896478715,188.0,193.34693877551032,76.3,551.3529579079251,6574.8,"(32.29515, -110.9823)",32.29515,-110.9823,POINT (-110.9823 32.29515),5.2,22
2976,39,NM,1,2020-06-07,2020-06-11,4,2020,6,0.0,0.0,35.73650256410255,35.7335,0.10349999999999682,-104.02080512820511,-104.0241,0.08459999999999468,367.61025641025634,367.7,18.232443536206134,95.80000000000001,184.60769230769236,148.6,179.28897929645868,1002.6999999999999,"(36.383359115, -105.583899941)",36.383359115,-105.583899941,POINT (-105.583899941 36.383359115),3.1,13
2977,6,CA,1,2020-06-10,2020-06-10,1,2020,6,0.0,0.0,33.356449999999995,33.35655,0.013400000000004297,-117.35011666666666,-117.34854999999999,0.02400000000000091,343.34999999999997,344.6,14.853652749408147,43.10000000000002,67.31666666666666,63.150000000000006,34.28255630297523,102.8,"(33.2170550008652, -117.396177)",33.2170550008652,-117.396177,POINT (-117.396177 33.2170550008652),23.2,74
2979,7,CA,1,2020-06-10,2020-06-11,1,2020,6,0.0,0.0,38.28585714285715,38.286,0.010599999999996612,-120.29332857142859,-120.2925,0.023399999999995202,329.37142857142857,327.9,7.202479731711454,19.80000000000001,51.185714285714276,36.1,30.440402350134853,87.1,"(38.20185, -120.680277)",38.20185,-120.680277,POINT (-120.680277 38.20185),6.6,28
2980,405,AZ,1,2020-06-14,2020-06-26,13,2020,6,0.0,0.0,33.77158419753087,33.7303,0.4194999999999993,-111.36846395061737,-111.3777,0.36010000000000275,360.88913580246907,360.1,31.80528523383763,158.0,229.4538271604937,122.9,291.0851934876496,2226.7000000000003,"(33.6547, -111.1074)",33.6547,-111.1074,POINT (-111.1074 33.6547),5.4,23
2982,9,MT,1,2020-06-15,2020-06-15,1,2020,6,0.0,0.0,45.31217777777778,45.3124,0.022199999999998,-105.72673333333331,-105.7251,0.034199999999998454,404.36666666666673,390.3,38.589473953398226,119.5,460.70000000000005,225.3,500.8205791498588,1493.7,"(45.440295, -105.370283)",45.440295,-105.370283,POINT (-105.370283 45.440295),9.4,39
2985,13,AZ,1,2020-06-21,2020-06-21,1,2020,6,0.0,0.0,33.958992307692306,33.9582,0.028100000000002012,-112.03020769230768,-112.032,0.05660000000000309,339.59999999999997,334.7,18.4767872387671,52.5,54.54615384615385,42.1,34.36501649896823,105.69999999999999,"(33.5603100008696, -112.06619)",33.5603100008696,-112.06619,POINT (-112.06619 33.5603100008696),5.3,22
2986,8,UT,1,2020-06-26,2020-06-26,1,2020,6,0.0,0.0,38.6319875,38.630449999999996,0.0409000000000006,-113.17003749999999,-113.16165,0.07890000000000441,345.3,338.25,20.743880336826354,56.19999999999999,100.475,49.349999999999994,92.31097675017543,239.9,"(37.74743, -113.055525)",37.74743,-113.055525,POINT (-113.055525 37.74743),10.5,44
2990,6,UT,1,2020-06-28,2020-06-30,3,2020,6,0.0,0.0,39.46911666666667,39.449,0.12389999999999901,-112.29416666666667,-112.3007,0.06999999999999318,357.93333333333334,356.95000000000005,19.290377566721364,60.30000000000001,113.43333333333334,93.75,74.26314473994934,222.0,"(40.136378, -111.657936)",40.136378,-111.657936,POINT (-111.657936 40.136378),7.3,30
2990,6,UT,1,2020-06-28,2020-06-30,3,2020,6,0.0,0.0,39.46911666666667,39.449,0.12389999999999901,-112.29416666666667,-112.3007,0.06999999999999318,357.93333333333334,356.95000000000005,19.290377566721364,60.30000000000001,113.43333333333334,93.75,74.26314473994934,222.0,"(40.136378, -111.657936)",40.136378,-111.657936,POINT (-111.657936 40.136378),13.9,55
2991,9,UT,1,2020-06-29,2020-07-03,4,2020,7,0.0,1.0,39.46234444444444,39.4637,0.03709999999999525,-112.16315555555553,-112.162,0.039299999999997226,335.65555555555557,325.5,20.324068927696988,55.10000000000002,95.33333333333331,101.3,66.84151030609647,154.0,"(40.136378, -111.657936)",40.136378,-111.657936,POINT (-111.657936 40.136378),9.8,41
2991,9,UT,1,2020-06-29,2020-07-03,4,2020,7,0.0,1.0,39.46234444444444,39.4637,0.03709999999999525,-112.16315555555553,-112.162,0.039299999999997226,335.65555555555557,325.5,20.324068927696988,55.10000000000002,95.33333333333331,101.3,66.84151030609647,154.0,"(40.136378, -111.657936)",40.136378,-111.657936,POINT (-111.657936 40.136378),10.9,45
2993,6,ID,1,2020-07-02,2020-07-02,1,2020,7,0.0,0.0,43.70653333333333,43.7057,0.019899999999999807,-113.04541666666667,-113.0471,0.024599999999992406,395.45,380.45,33.69396088322061,75.70000000000005,272.2166666666667,147.4,237.71529539906908,541.9,"(43.460556, -113.562222)",43.460556,-113.562222,POINT (-113.562222 43.460556),1.8,8
2998,24,CO,1,2020-07-13,2020-07-15,2,2020,7,0.0,0.0,39.78549999999999,39.792100000000005,0.05339999999999634,-108.39482916666667,-108.39505,0.07379999999999143,353.8791666666666,345.1,31.656182570353238,111.0,129.4041666666667,87.35,126.47511691742122,529.3000000000001,"(40.0869440009297, -108.761389)",40.0869440009297,-108.761389,POINT (-108.761389 40.0869440009297),12.1,51
3000,40,UT,2,2020-07-13,2020-07-16,4,2020,7,0.0,0.0,37.95917,37.95735,0.1232000000000042,-114.0418375,-114.03875,0.13230000000000075,378.84749999999997,375.20000000000005,41.024701673941486,144.8,462.89250000000004,408.4,406.97941067274945,1404.7,"(37.74743, -113.055525)",37.74743,-113.055525,POINT (-113.055525 37.74743),7.1,30
3001,24,UT,1,2020-07-14,2020-07-14,1,2020,7,0.0,0.0,37.199766666666676,37.2005,0.08639999999999759,-113.55139166666669,-113.55905,0.07339999999999236,364.69583333333327,368.5,26.10509660661265,96.09999999999997,217.57916666666665,109.15,303.47289110241456,1183.2,"(37.179125, -113.305096)",37.179125,-113.305096,POINT (-113.305096 37.179125),7.0,29
3003,87,CA,1,2020-07-14,2020-07-20,7,2020,7,0.0,0.0,36.19218850574712,36.2031,0.14209999999999923,-120.58958735632189,-120.5936,0.20480000000000587,369.8459770114943,361.8,36.02058779719286,174.8,263.0080459770115,138.6,346.5816727190606,2478.5,"(36.198672, -120.101096)",36.198672,-120.101096,POINT (-120.101096 36.198672),5.6,23
3004,6,WY,1,2020-07-15,2020-07-16,2,2020,7,0.0,0.0,43.766866666666665,43.7638,0.03420000000000556,-107.87036666666667,-107.8631,0.0882000000000005,346.2166666666667,358.1,20.734938308725845,43.099999999999966,52.31666666666666,56.35,17.173865804374586,48.5,"(43.0816670009412, -107.549444)",43.0816670009412,-107.549444,POINT (-107.549444 43.0816670009412),2.7,11
3008,56,CA,1,2020-07-19,2020-07-21,2,2020,7,0.0,0.0,40.42286607142857,40.4223,0.06859999999999644,-120.80716964285718,-120.8072,0.09439999999999316,364.9642857142857,358.75,32.04976487544688,142.5,236.84107142857147,185.75,203.37206188460303,838.0,"(40.3096440009309, -121.227848)",40.3096440009309,-121.227848,POINT (-121.227848 40.3096440009309),26.5,81
3009,7,CA,1,2020-07-19,2020-07-19,1,2020,7,0.0,0.0,41.78927142857143,41.7889,0.010300000000000864,-122.63915714285713,-122.6422,0.032300000000006435,353.5285714285714,354.2,22.18270454548726,56.80000000000001,85.81428571428572,52.1,62.364825250869,168.6,"(41.726892, -122.633579)",41.726892,-122.633579,POINT (-122.633579 41.726892),8.6,36
3010,17,NV,1,2020-07-20,2020-07-20,1,2020,7,0.0,0.0,40.57960588235295,40.5738,0.05120000000000147,-115.75100000000002,-115.7494,0.04630000000000223,346.32941176470587,334.4,24.29168491238006,61.30000000000001,195.8411764705882,185.6,77.20220251734668,254.00000000000003,"(41.8924989934688, -115.427014818654)",41.8924989934688,-115.427014818654,POINT (-115.427014818654 41.8924989934688),3.5,15
3013,22,MT,1,2020-07-22,2020-07-23,1,2020,7,0.0,0.0,45.08567272727273,45.08645,0.07480000000000331,-105.76814090909089,-105.76945,0.09010000000000673,354.29090909090905,357.45,23.97282010728199,92.0,213.2409090909091,186.75,180.96882830526872,782.3000000000001,"(45.440295, -105.370283)",45.440295,-105.370283,POINT (-105.370283 45.440295),21.1,70
3015,6,WA,1,2020-07-24,2020-07-24,1,2020,7,0.0,0.0,48.1712,48.1766,0.027300000000003877,-119.02198333333335,-119.02355,0.0490999999999957,334.68333333333334,337.3,10.777275475122032,28.100000000000023,61.150000000000006,60.45,26.94488819794953,65.1,"(48.39999, -119.51896)",48.39999,-119.51896,POINT (-119.51896 48.39999),4.9,20
3016,13,CA,2,2020-07-27,2020-08-03,7,2020,8,0.0,1.0,39.8757076923077,39.8692,0.09729999999999706,-119.99317692307692,-120.0015,0.13329999999999131,338.0615384615385,336.0,15.69875464601882,50.60000000000002,289.7153846153846,249.6,207.3879490478085,674.8,"(39.621434, -119.71877)",39.621434,-119.71877,POINT (-119.71877 39.621434),10.3,43
3021,41,AZ,2,2020-07-30,2020-08-01,2,2020,7,0.0,1.0,36.98262195121951,36.9818,0.08650000000000091,-112.06156341463416,-112.0633,0.07339999999999236,360.13414634146346,360.0,18.568812694355252,88.80000000000001,216.77073170731703,112.2,215.24359136093042,890.1999999999999,"(37.6183832890889, -112.174367903929)",37.6183832890889,-112.174367903929,POINT (-112.174367903929 37.6183832890889),2.0,8
3022,27,CA,1,2020-07-30,2020-07-31,1,2020,7,0.0,0.0,36.01571111111111,36.0026,0.10170000000000101,-117.4583,-117.4595,0.06399999999999295,352.7925925925926,353.6,20.32618481599017,74.40000000000003,97.1888888888889,62.5,64.97449992901554,216.9,"(35.6429431008838, -117.715066487047)",35.6429431008838,-117.715066487047,POINT (-117.715066487047 35.6429431008838),5.9,25
3023,197,CA,1,2020-07-30,2020-08-07,8,2020,8,0.0,1.0,34.0306502538071,34.0359,0.16629999999999967,-116.8497502538071,-116.8362,0.26079999999998904,370.6269035532994,363.3,40.41075499721246,183.5,418.16751269035535,169.6,945.2269727211544,9562.6,"(33.9447129, -116.830074)",33.9447129,-116.830074,POINT (-116.830074 33.9447129),8.4,35
3024,17,ID,1,2020-07-31,2020-07-31,1,2020,7,0.0,0.0,42.9701588235294,42.9701,0.021500000000003183,-114.46682352941176,-114.4638,0.09010000000000673,389.28823529411756,374.9,34.53280835584006,114.90000000000003,546.2352941176472,315.2,418.30885410958086,1406.7,"(42.68, -114.2525)",42.68,-114.2525,POINT (-114.2525 42.68),4.6,19
3026,11,CA,1,2020-08-02,2020-08-04,2,2020,8,0.0,0.0,40.34963636363636,40.3492,0.01960000000000406,-121.50510909090909,-121.507,0.024999999999991473,340.49090909090904,332.7,23.611584213917315,69.40000000000003,89.18181818181817,39.4,80.04707137905568,203.7,"(40.53999, -121.57646)",40.53999,-121.57646,POINT (-121.57646 40.53999),5.5,23
3027,46,AZ,1,2020-08-02,2020-08-10,8,2020,8,0.0,0.0,33.57479347826088,33.5804,0.12120000000000175,-110.37667391304352,-110.36815,0.13070000000000448,355.93043478260864,358.45,28.53362826611761,152.0,219.83478260869563,126.25,267.41409272046087,1515.5,"(33.6547, -111.1074)",33.6547,-111.1074,POINT (-111.1074 33.6547),5.2,22
3030,9,WA,1,2020-08-10,2020-08-10,1,2020,8,0.0,0.0,48.182766666666666,48.1827,0.01899999999999835,-119.0537888888889,-119.0496,0.04400000000001114,338.17777777777775,330.4,21.24528052166986,53.0,155.66666666666666,141.8,103.69774587714045,337.09999999999997,"(48.39999, -119.51896)",48.39999,-119.51896,POINT (-119.51896 48.39999),4.1,17
3032,34,MT,2,2020-08-11,2020-08-23,13,2020,8,0.0,0.0,44.88808235294118,44.88695,0.06780000000000541,-113.41330588235294,-113.4182,0.14910000000000423,362.4,356.5,31.027172841647282,124.0,326.514705882353,186.7,393.0797722510549,1404.2,"(45.1818970009432, -113.890285)",45.1818970009432,-113.890285,POINT (-113.890285 45.1818970009432),46.4,128
3033,124,CA,1,2020-08-13,2020-08-21,8,2020,8,0.0,0.0,34.68063467741936,34.6841,0.09850000000000136,-118.56548225806453,-118.56890000000001,0.2026000000000039,369.32903225806444,361.45,38.79482987554041,184.60000000000002,425.43870967741924,133.9,762.8000455861871,4606.7,"(34.841567, -118.860588)",34.841567,-118.860588,POINT (-118.860588 34.841567),110.5,179
3035,803,CO,1,2020-08-14,2020-10-24,72,2020,9,0.0,2.0,40.61606463262759,40.625,0.31280000000000285,-105.64773013698633,-105.6701,0.6505999999999972,386.6368617683692,375.8,49.27367778852673,188.0,597.6921544209221,207.3,907.8350456720319,7556.4,"(40.27813, -105.54564)",40.27813,-105.54564,POINT (-105.54564 40.27813),15.8,59
3036,54,CO,1,2020-08-15,2020-08-25,10,2020,8,0.0,0.0,39.83866111111111,39.847049999999996,0.09590000000000032,-106.02503888888884,-106.02865,0.1296000000000106,351.9203703703704,351.95000000000005,26.553210228617235,95.69999999999999,213.662962962963,110.15,245.91843815585983,1205.6000000000001,"(40.27813, -105.54564)",40.27813,-105.54564,POINT (-105.54564 40.27813),14.4,56
3038,9,CA,1,2020-08-16,2020-08-17,1,2020,8,0.0,0.0,35.29098888888889,35.2862,0.10020000000000095,-115.59404444444444,-115.5922,0.06960000000000832,350.0333333333333,353.7,19.40934053490742,53.400000000000034,127.80000000000001,130.4,63.90393180391954,191.4,"(35.7856650008953, -115.357087)",35.7856650008953,-115.357087,POINT (-115.357087 35.7856650008953),21.0,70
3041,167,CA,1,2020-08-17,2020-08-22,5,2020,8,0.0,0.0,36.4672754491018,36.4516,0.21050000000000324,-121.57632335329336,-121.5725,0.2698999999999927,356.79760479041926,353.4,28.087367893632646,146.09999999999997,211.2065868263474,106.3,342.3190391942969,3048.1,"(36.4818700009023, -121.73333)",36.4818700009023,-121.73333,POINT (-121.73333 36.4818700009023),97.0,172
3042,10,CA,1,2020-08-17,2020-08-18,2,2020,8,0.0,0.0,39.513819999999996,39.51445,0.012300000000003308,-122.23807000000002,-122.23855,0.05299999999999727,337.21999999999997,334.5,16.961905029277293,48.80000000000001,175.28000000000003,186.55,90.61904141330709,265.4,"(39.53387, -122.190834)",39.53387,-122.190834,POINT (-122.190834 39.53387),21.2,70
3043,5299,CA,1,2020-08-17,2020-10-16,61,2020,9,0.0,2.0,39.93384342328742,39.9654,0.9898000000000025,-122.98883844121535,-122.965,0.9487999999999914,359.75259482921285,354.1,34.80622081092338,188.2,312.7418569541422,116.4,598.0842904267687,9386.0,"(40.17093, -122.25556)",40.17093,-122.25556,POINT (-122.25556 40.17093),1.3,5
3044,6,WA,1,2020-08-17,2020-08-17,1,2020,8,0.0,0.0,46.5299,46.532650000000004,0.020600000000001728,-120.54965,-120.54065,0.04570000000001073,333.1333333333334,328.9,14.350842019431013,40.0,83.23333333333333,84.30000000000001,15.737810097553808,42.1,"(46.598056, -120.499167)",46.598056,-120.499167,POINT (-120.499167 46.598056),10.8,45
3045,9,WA,1,2020-08-17,2020-08-17,1,2020,8,0.0,0.0,46.736311111111114,46.7359,0.01580000000000581,-120.09920000000001,-120.1004,0.05700000000000216,373.43333333333334,370.5,13.14258345988337,39.30000000000001,139.73333333333332,117.7,65.80841511539386,196.29999999999998,"(46.598056, -120.499167)",46.598056,-120.499167,POINT (-120.499167 46.598056),10.8,45
3049,181,CA,1,2020-08-18,2020-08-27,10,2020,8,0.0,0.0,37.14487900552486,37.1468,0.23219999999999885,-122.22615580110485,-122.2336,0.23639999999998906,359.32762430939226,354.0,29.412554186421534,135.60000000000002,322.8325966850828,116.3,521.6677858224394,2968.3,"(37.0631500009077, -122.083092)",37.0631500009077,-122.083092,POINT (-122.083092 37.0631500009077),159.5,210
3051,1516,CA,1,2020-08-18,2020-10-03,46,2020,9,0.0,2.0,39.7545722295514,39.78505,0.4112000000000009,-121.173637005277,-121.20065,0.6907000000000068,362.5234828496044,353.95,40.59354013875929,189.8,400.92216358838965,116.4,888.4085041769514,6323.1,"(39.9395670009288, -120.944376)",39.9395670009288,-120.944376,POINT (-120.944376 39.9395670009288),53.7,146
3051,1516,CA,1,2020-08-18,2020-10-03,46,2020,9,0.0,2.0,39.7545722295514,39.78505,0.4112000000000009,-121.173637005277,-121.20065,0.6907000000000068,362.5234828496044,353.95,40.59354013875929,189.8,400.92216358838965,116.4,888.4085041769514,6323.1,"(39.9395670009288, -120.944376)",39.9395670009288,-120.944376,POINT (-120.944376 39.9395670009288),51.0,139
3052,12,OR,1,2020-08-18,2020-08-23,5,2020,8,0.0,0.0,44.455558333333336,44.4533,0.02850000000000108,-121.5886583333333,-121.59514999999999,0.06179999999999097,355.1416666666667,354.6,19.290857859869707,55.60000000000002,139.73333333333332,91.05,122.13016404515704,397.1,"(44.2921, -121.5555)",44.2921,-121.5555,POINT (-121.5555 44.2921),26.2,81
3055,66,WA,1,2020-08-19,2020-08-23,4,2020,8,0.0,0.0,48.866498484848464,48.86450000000001,0.10640000000000072,-119.57246212121208,-119.56855,0.14560000000000173,356.1060606060607,352.2,26.913821892436776,120.60000000000002,257.4212121212122,116.8,316.65451909960245,1495.0,"(48.39999, -119.51896)",48.39999,-119.51896,POINT (-119.51896 48.39999),9.1,38
3056,533,CA,1,2020-08-19,2020-09-20,32,2020,9,0.0,1.0,36.082266979362096,36.0828,0.23210000000000264,-121.48428649155734,-121.4831,0.4059000000000026,362.0067542213887,354.4,38.7661956376887,186.60000000000002,280.20337711069413,119.5,512.7813194042146,5490.7,"(36.2092860008996, -121.126371)",36.2092860008996,-121.126371,POINT (-121.126371 36.2092860008996),10.2,43
3057,193,CA,1,2020-08-19,2020-08-27,8,2020,8,0.0,0.0,40.31451865284973,40.3237,0.13169999999999504,-120.73509430051813,-120.7485,0.21169999999999334,367.3689119170985,361.1,34.95661995241258,159.2,271.4466321243522,141.6,409.93278310997016,3400.6000000000004,"(40.3096440009309, -121.227848)",40.3096440009309,-121.227848,POINT (-121.227848 40.3096440009309),33.9,97
3058,71,CA,1,2020-08-19,2020-08-25,6,2020,8,0.0,0.0,38.6235647887324,38.624,0.1396000000000015,-123.00815352112681,-123.0131,0.17980000000000018,350.78873239436626,351.6,25.430182007639072,111.40000000000003,112.45070422535208,80.9,109.52077151095189,579.6999999999999,"(38.403765, -122.818294)",38.403765,-122.818294,POINT (-122.818294 38.403765),7.5,31
3061,64,CA,1,2020-08-20,2020-08-22,2,2020,8,0.0,0.0,36.0665625,36.06035,0.11019999999999897,-117.57333906249994,-117.5694,0.1599999999999966,373.8921875,370.6,28.06476808807266,135.8,614.8765625,190.2,1235.4631808948118,6451.400000000001,"(35.6429431008838, -117.715066487047)",35.6429431008838,-117.715066487047,POINT (-117.715066487047 35.6429431008838),43.0,119
3062,36,OR,1,2020-08-20,2020-08-21,2,2020,8,0.0,0.0,44.02446666666667,44.0278,0.04520000000000124,-120.50586666666669,-120.50715,0.051400000000001,376.3611111111111,365.5,31.131456556055753,124.0,246.1805555555556,154.85,289.15098559101256,1409.1,"(44.299787, -120.844773)",44.299787,-120.844773,POINT (-120.844773 44.299787),16.6,60
3063,55,OR,1,2020-08-20,2020-09-03,15,2020,8,0.0,1.0,45.14817272727273,45.1469,0.07309999999999661,-121.47156181818184,-121.4788,0.3008999999999986,342.7854545454545,329.9,33.834643752300956,173.7,120.33636363636367,48.7,254.3640351089406,1660.9,"(45.28845, -121.782775)",45.28845,-121.782775,POINT (-121.782775 45.28845),2.3,10
3063,55,OR,1,2020-08-20,2020-09-03,15,2020,8,0.0,1.0,45.14817272727273,45.1469,0.07309999999999661,-121.47156181818184,-121.4788,0.3008999999999986,342.7854545454545,329.9,33.834643752300956,173.7,120.33636363636367,48.7,254.3640351089406,1660.9,"(45.28845, -121.782775)",45.28845,-121.782775,POINT (-121.782775 45.28845),1.3,5
3069,11,CO,1,2020-08-25,2020-08-28,4,2020,8,0.0,0.0,37.01192727272728,37.0122,0.02190000000000225,-104.39119090909092,-104.3944,0.02590000000000714,349.07272727272726,354.5,18.29754578674916,50.5,160.3272727272727,112.5,201.40761699056515,700.6999999999999,"(36.5854402544904, -105.452562505288)",36.5854402544904,-105.452562505288,POINT (-105.452562505288 36.5854402544904),4.0,17
3075,243,WA,1,2020-09-01,2020-09-05,4,2020,9,0.0,0.0,46.82864609053497,46.8225,0.1921000000000035,-120.68978065843623,-120.7092,0.35999999999999943,358.5650205761318,355.6,29.264512729040437,137.09999999999997,194.79547325102882,120.0,248.8455058984794,2089.6,"(46.99364, -120.545)",46.99364,-120.545,POINT (-120.545 46.99364),9.6,40
3075,243,WA,1,2020-09-01,2020-09-05,4,2020,9,0.0,0.0,46.82864609053497,46.8225,0.1921000000000035,-120.68978065843623,-120.7092,0.35999999999999943,358.5650205761318,355.6,29.264512729040437,137.09999999999997,194.79547325102882,120.0,248.8455058984794,2089.6,"(46.99364, -120.545)",46.99364,-120.545,POINT (-120.545 46.99364),9.7,40
3076,7,MT,1,2020-09-02,2020-09-02,1,2020,9,0.0,0.0,47.36132857142858,47.3571,0.05470000000000397,-106.85832857142857,-106.8637,0.15319999999999823,370.0,362.8,17.09142084984939,47.599999999999966,441.72857142857134,261.0,304.56585885642596,814.3,"(48.317507, -107.862471)",48.317507,-107.862471,POINT (-107.862471 48.317507),15.2,58
