,labels,count,top_state,state_count,first_day,last_day,#_days,year_50%,month_50%,diff_year,diff_month,latitude_mean,latitude_50%,diff_latitude,longitude_mean,longitude_50%,diff_longitude,brightness_mean,brightness_50%,brightness_std,diff_brightness,frp_mean,frp_50%,frp_std,diff_frp,nearest_aq_monitor,SITE_LATITUDE,SITE_LONGITUDE,geometry,Daily Mean PM2.5 Concentration,DAILY_AQI_VALUE,cluster
960,3051,1516,CA,1,2020-08-18,2020-10-03,46,2020,9,0.0,2.0,39.7545722295514,39.78505,0.4112000000000009,-121.173637005277,-121.20065,0.6907000000000068,362.5234828496044,353.95,40.59354013875929,189.8,400.9221635883897,116.4,888.4085041769514,6323.1,"(39.9395670009288, -120.944376)",39.9395670009288,-120.944376,POINT (-120.944376 39.9395670009288),51.0,139,1
961,3052,12,OR,1,2020-08-18,2020-08-23,5,2020,8,0.0,0.0,44.455558333333336,44.4533,0.028500000000001,-121.5886583333333,-121.59515,0.0617999999999909,355.1416666666667,354.6,19.290857859869707,55.60000000000002,139.73333333333332,91.05,122.13016404515704,397.1,"(44.2921, -121.5555)",44.2921,-121.5555,POINT (-121.5555 44.2921),26.2,81,0
962,3055,66,WA,1,2020-08-19,2020-08-23,4,2020,8,0.0,0.0,48.866498484848464,48.86450000000001,0.1064000000000007,-119.57246212121208,-119.56855,0.1456000000000017,356.1060606060607,352.2,26.913821892436776,120.60000000000002,257.4212121212122,116.8,316.65451909960245,1495.0,"(48.39999, -119.51896)",48.39999,-119.51896,POINT (-119.51896 48.39999),9.1,38,0
963,3056,533,CA,1,2020-08-19,2020-09-20,32,2020,9,0.0,1.0,36.082266979362096,36.0828,0.2321000000000026,-121.48428649155734,-121.4831,0.4059000000000026,362.0067542213887,354.4,38.7661956376887,186.6,280.20337711069413,119.5,512.7813194042146,5490.7,"(36.2092860008996, -121.126371)",36.2092860008996,-121.126371,POINT (-121.126371 36.2092860008996),10.2,43,1
964,3057,193,CA,1,2020-08-19,2020-08-27,8,2020,8,0.0,0.0,40.31451865284973,40.3237,0.131699999999995,-120.73509430051811,-120.7485,0.2116999999999933,367.3689119170985,361.1,34.95661995241258,159.2,271.4466321243522,141.6,409.93278310997016,3400.6000000000004,"(40.3096440009309, -121.227848)",40.3096440009309,-121.227848,POINT (-121.227848 40.3096440009309),33.9,97,0
965,3058,71,CA,1,2020-08-19,2020-08-25,6,2020,8,0.0,0.0,38.6235647887324,38.624,0.1396000000000015,-123.0081535211268,-123.0131,0.1798000000000001,350.78873239436626,351.6,25.430182007639072,111.40000000000003,112.45070422535208,80.9,109.52077151095187,579.6999999999999,"(38.403765, -122.818294)",38.403765,-122.818294,POINT (-122.818294 38.403765),7.5,31,0
966,3061,64,CA,1,2020-08-20,2020-08-22,2,2020,8,0.0,0.0,36.0665625,36.06035,0.1101999999999989,-117.57333906249994,-117.5694,0.1599999999999966,373.8921875,370.6,28.06476808807266,135.8,614.8765625,190.2,1235.4631808948118,6451.400000000001,"(35.6429431008838, -117.715066487047)",35.6429431008838,-117.715066487047,POINT (-117.715066487047 35.6429431008838),43.0,119,0
967,3062,36,OR,1,2020-08-20,2020-08-21,2,2020,8,0.0,0.0,44.02446666666667,44.0278,0.0452000000000012,-120.50586666666668,-120.50715,0.051400000000001,376.3611111111111,365.5,31.131456556055756,124.0,246.1805555555556,154.85,289.15098559101256,1409.1,"(44.299787, -120.844773)",44.299787,-120.844773,POINT (-120.844773 44.299787),16.6,60,0
968,3063,55,OR,1,2020-08-20,2020-09-03,15,2020,8,0.0,1.0,45.14817272727273,45.1469,0.0730999999999966,-121.47156181818184,-121.4788,0.3008999999999986,342.7854545454545,329.9,33.83464375230096,173.7,120.33636363636369,48.7,254.3640351089406,1660.9,"(45.28845, -121.782775)",45.28845,-121.782775,POINT (-121.782775 45.28845),2.3,10,0
969,3063,55,OR,1,2020-08-20,2020-09-03,15,2020,8,0.0,1.0,45.14817272727273,45.1469,0.0730999999999966,-121.47156181818184,-121.4788,0.3008999999999986,342.7854545454545,329.9,33.83464375230096,173.7,120.33636363636369,48.7,254.3640351089406,1660.9,"(45.28845, -121.782775)",45.28845,-121.782775,POINT (-121.782775 45.28845),1.3,5,0
970,3069,11,CO,1,2020-08-25,2020-08-28,4,2020,8,0.0,0.0,37.01192727272728,37.0122,0.0219000000000022,-104.39119090909092,-104.3944,0.0259000000000071,349.07272727272726,354.5,18.29754578674916,50.5,160.3272727272727,112.5,201.40761699056517,700.6999999999999,"(36.5854402544904, -105.452562505288)",36.5854402544904,-105.452562505288,POINT (-105.452562505288 36.5854402544904),4.0,17,0
971,3075,243,WA,1,2020-09-01,2020-09-05,4,2020,9,0.0,0.0,46.82864609053497,46.8225,0.1921000000000035,-120.68978065843623,-120.7092,0.3599999999999994,358.5650205761318,355.6,29.26451272904044,137.09999999999997,194.7954732510288,120.0,248.8455058984794,2089.6,"(46.99364, -120.545)",46.99364,-120.545,POINT (-120.545 46.99364),9.6,40,0
972,3075,243,WA,1,2020-09-01,2020-09-05,4,2020,9,0.0,0.0,46.82864609053497,46.8225,0.1921000000000035,-120.68978065843623,-120.7092,0.3599999999999994,358.5650205761318,355.6,29.26451272904044,137.09999999999997,194.7954732510288,120.0,248.8455058984794,2089.6,"(46.99364, -120.545)",46.99364,-120.545,POINT (-120.545 46.99364),9.7,40,0
973,3076,7,MT,1,2020-09-02,2020-09-02,1,2020,9,0.0,0.0,47.36132857142858,47.3571,0.0547000000000039,-106.85832857142856,-106.8637,0.1531999999999982,370.0,362.8,17.09142084984939,47.599999999999966,441.72857142857134,261.0,304.565858856426,814.3,"(48.317507, -107.862471)",48.317507,-107.862471,POINT (-107.862471 48.317507),15.2,58,0
974,3077,10,MT,1,2020-09-02,2020-09-02,1,2020,9,0.0,0.0,47.12904999999999,47.1299,0.033699999999996,-109.80559,-109.81535,0.0881000000000113,389.13,376.95,37.31919523962613,98.60000000000002,655.76,265.15,755.9502646779526,1987.6,"(47.048537, -109.455315)",47.048537,-109.455315,POINT (-109.455315 47.048537),6.3,26,0
975,3080,13,MT,1,2020-09-02,2020-09-07,6,2020,9,0.0,0.0,46.08983846153846,46.0881,0.0312999999999945,-112.20515384615386,-112.1998,0.0504999999999995,336.2538461538461,333.8,12.117729117881735,37.099999999999966,63.3,58.2,26.59263682550742,79.1,"(46.002602, -112.501247)",46.002602,-112.501247,POINT (-112.501247 46.002602),4.6,19,0
976,3082,37,MT,1,2020-09-03,2020-09-06,4,2020,9,0.0,0.0,46.31658378378378,46.3197,0.0782000000000024,-108.36501891891892,-108.3554,0.210099999999997,345.2324324324324,349.5,18.003704156738504,62.599999999999966,99.55405405405406,81.6,69.40897554269108,259.1,"(45.8063110009428, -108.425978)",45.8063110009428,-108.425978,POINT (-108.425978 45.8063110009428),27.4,83,0
977,3086,20,MT,1,2020-09-04,2020-09-06,2,2020,9,0.0,0.0,48.146905,48.14775,0.0334000000000003,-113.15456000000002,-113.1624,0.0484000000000008,381.36,384.9,30.451642423944715,115.0,657.9399999999999,555.0,648.8971797555733,2267.8,"(48.5103, -113.99681)",48.5103,-113.99681,POINT (-113.99681 48.5103),12.8,52,2
978,3087,26,ID,1,2020-09-04,2020-09-18,15,2020,9,0.0,0.0,45.78244230769232,45.78095,0.0737000000000023,-115.13414615384616,-115.14415,0.122099999999989,345.5730769230769,341.2,22.33466467520491,76.5,116.31153846153843,55.3,180.53004697705717,760.6,"(45.931274394, -116.116254548)",45.931274394,-116.116254548,POINT (-116.116254548 45.931274394),73.9,161,0
979,3088,50,CA,1,2020-09-05,2020-09-17,13,2020,9,0.0,0.0,37.83854799999999,37.83925,0.0394999999999967,-119.62172800000002,-119.6203,0.0619999999999976,348.1139999999999,340.45000000000005,28.394890385419696,118.29999999999995,152.622,72.69999999999999,269.3817208849531,1736.7,"(37.748707, -119.587094)",37.748707,-119.587094,POINT (-119.587094 37.748707),613.1,574,0
980,3089,2981,CA,1,2020-09-05,2020-11-05,61,2020,9,0.0,2.0,37.33321516269709,37.3676,0.6353000000000009,-119.2707799396175,-119.2783,0.5456000000000074,362.0878899698079,354.6,36.66033357725951,189.2,280.40362294531985,111.6,500.1845021874239,6205.9,"(37.2206398607598, -119.155556956851)",37.2206398607598,-119.155556956851,POINT (-119.155556956851 37.2206398607598),35.8,102,1
981,3091,11,MT,1,2020-09-05,2020-09-05,1,2020,9,0.0,0.0,45.7251,45.7214,0.0405999999999977,-110.95313636363636,-110.9404,0.0571999999999945,382.24545454545455,377.5,27.952079122539843,83.20000000000005,1074.2636363636366,770.4,883.6079846546513,2697.0,"(45.683765, -111.056282)",45.683765,-111.056282,POINT (-111.056282 45.683765),14.4,56,2
982,3092,13,WY,1,2020-09-06,2020-09-07,2,2020,9,0.0,0.0,44.394723076923086,44.3931,0.0339000000000027,-110.78084615384616,-110.7816,0.0533999999999963,377.86923076923074,351.1,58.26587601411573,186.2,326.3692307692308,61.4,522.4377305552235,1818.5,"(44.373056, -110.830833)",44.373056,-110.830833,POINT (-110.830833 44.373056),13.6,54,0
983,3093,32,CA,1,2020-09-06,2020-09-07,2,2020,9,0.0,0.0,32.748403125,32.748900000000006,0.0790999999999968,-116.69986562500002,-116.7106,0.1659999999999968,365.39375,357.9,41.89126429452266,160.0,297.1312499999999,125.45,359.34222024415664,1221.1,"(32.8423180008601, -116.768293)",32.8423180008601,-116.768293,POINT (-116.768293 32.8423180008601),21.2,70,0
984,3095,753,CA,1,2020-09-06,2020-10-03,27,2020,9,0.0,1.0,34.31480345285524,34.3219,0.2997000000000014,-117.93794741035856,-117.9364,0.3615999999999957,363.7164674634795,358.6,35.48106844253342,188.3,297.0172642762287,141.9,439.5467955740562,3864.3,"(34.1365, -117.92391)",34.1365,-117.92391,POINT (-117.92391 34.1365),25.8,80,1
985,3096,31,UT,1,2020-09-06,2020-09-08,2,2020,9,0.0,0.0,39.89242580645161,39.8928,0.0767999999999986,-111.7787,-111.7793,0.1062999999999902,364.1290322580645,364.0,29.73879837909155,106.89999999999998,577.0064516129034,479.7,555.1917428153292,1830.1,"(40.136378, -111.657936)",40.136378,-111.657936,POINT (-111.657936 40.136378),4.6,19,2
986,3096,31,UT,1,2020-09-06,2020-09-08,2,2020,9,0.0,0.0,39.89242580645161,39.8928,0.0767999999999986,-111.7787,-111.7793,0.1062999999999902,364.1290322580645,364.0,29.73879837909155,106.89999999999998,577.0064516129034,479.7,555.1917428153292,1830.1,"(40.136378, -111.657936)",40.136378,-111.657936,POINT (-111.657936 40.136378),4.4,18,2
987,3097,28,ID,1,2020-09-07,2020-09-11,4,2020,9,0.0,0.0,43.53113928571429,43.5321,0.0431999999999987,-115.1669964285714,-115.16775,0.0472999999999927,386.5214285714285,367.35,48.180150801102016,170.09999999999997,415.85,210.65,499.4325479982256,1956.3,"(43.822910411, -115.83949967)",43.822910411,-115.83949967,POINT (-115.83949967 43.822910411),21.1,70,0
988,3100,31,WA,1,2020-09-07,2020-09-12,5,2020,9,0.0,0.0,48.17026774193548,48.1727,0.0502000000000038,-118.3022,-118.2937,0.1667999999999949,401.1483870967742,419.9,60.70136116523111,179.5,542.8870967741933,495.4,549.1173928781444,1803.4,"(47.88528, -117.98865)",47.88528,-117.98865,POINT (-117.98865 47.88528),252.2,303,2
989,3101,16,WA,1,2020-09-07,2020-09-12,5,2020,9,0.0,0.0,48.34245000000001,48.347,0.0598000000000027,-118.236,-118.2372,0.0572999999999979,348.86250000000007,332.3,34.89165850648739,110.39999999999998,111.5,46.5,140.48916446948263,522.2,"(48.544448, -117.903425)",48.544448,-117.903425,POINT (-117.903425 48.544448),296.3,346,0
990,3101,16,WA,1,2020-09-07,2020-09-12,5,2020,9,0.0,0.0,48.34245000000001,48.347,0.0598000000000027,-118.236,-118.2372,0.0572999999999979,348.86250000000007,332.3,34.89165850648739,110.39999999999998,111.5,46.5,140.48916446948263,522.2,"(48.544448, -117.903425)",48.544448,-117.903425,POINT (-117.903425 48.544448),396.5,431,0
991,3102,146,WA,1,2020-09-07,2020-09-09,2,2020,9,0.0,0.0,47.60729931506848,47.595,0.2360000000000042,-118.4928383561644,-118.4733,0.5915999999999997,358.5102739726028,354.79999999999995,26.80263942085594,126.3,238.38698630136983,185.0,205.2944123947609,1576.7,"(47.88528, -117.98865)",47.88528,-117.98865,POINT (-117.98865 47.88528),19.1,66,1
992,3113,559,OR,1,2020-09-08,2020-09-17,10,2020,9,0.0,0.0,43.36646690518777,43.3646,0.2346999999999965,-122.93179982110917,-122.9326,0.4389000000000038,360.930769230769,350.4,38.65254680015804,182.8,442.4864042933805,133.0,939.4527394560392,6124.400000000001,"(43.2266, -123.36479)",43.2266,-123.36479,POINT (-123.36479 43.2266),34.6,98,1
993,3119,78,OR,1,2020-09-09,2020-09-17,8,2020,9,0.0,0.0,43.20471025641026,43.2064,0.0786000000000015,-122.12607179487183,-122.1154,0.1025000000000062,372.2423076923077,366.4,36.15007865569847,141.2,277.3897435897437,133.3,382.724110931419,2083.8,"(42.9107711613949, -122.146241466888)",42.9107711613949,-122.146241466888,POINT (-122.146241466888 42.9107711613949),54.8,149,0
994,3121,9,WA,1,2020-09-09,2020-09-10,2,2020,9,0.0,0.0,48.25983333333333,48.2592,0.0243999999999999,-121.19564444444444,-121.1953,0.0262999999999919,349.1555555555556,350.7,22.787941499349557,73.19999999999999,127.4111111111111,72.0,152.01195219821076,489.7,"(48.2469, -121.6031)",48.2469,-121.6031,POINT (-121.6031 48.2469),45.0,124,0
995,3122,8,ID,1,2020-09-10,2020-09-10,1,2020,9,0.0,0.0,46.9257625,46.9255,0.0104000000000041,-116.1268,-116.1217,0.0443000000000068,347.0125,350.20000000000005,9.457187365022593,30.80000000000001,173.82500000000002,201.45,61.17839838187519,171.0,"(47.316576569, -116.571281045)",47.316576569,-116.571281045,POINT (-116.571281045 47.316576569),8.3,35,0
996,3122,8,ID,1,2020-09-10,2020-09-10,1,2020,9,0.0,0.0,46.9257625,46.9255,0.0104000000000041,-116.1268,-116.1217,0.0443000000000068,347.0125,350.20000000000005,9.457187365022593,30.80000000000001,173.82500000000002,201.45,61.17839838187519,171.0,"(47.316576569, -116.571281045)",47.316576569,-116.571281045,POINT (-116.571281045 47.316576569),11.2,47,0
997,3125,7,ID,1,2020-09-16,2020-09-18,3,2020,9,0.0,0.0,44.33087142857143,44.3331,0.0283999999999977,-115.12677142857144,-115.1281,0.0379999999999967,359.14285714285705,363.0,13.123243646657006,40.79999999999996,107.07142857142856,112.4,33.93114175727633,112.2,"(44.1703848147433, -114.928033894289)",44.1703848147433,-114.928033894289,POINT (-114.928033894289 44.1703848147433),20.9,70,0
998,3127,10,UT,1,2020-09-18,2020-09-18,1,2020,9,0.0,0.0,39.86925000000001,39.86895,0.0217000000000027,-111.8026,-111.8018,0.0304000000000002,358.88,347.4,34.47645895712351,116.2,132.34000000000003,61.95,187.80400066736243,622.4000000000001,"(40.136378, -111.657936)",40.136378,-111.657936,POINT (-111.657936 40.136378),15.1,57,0
999,3127,10,UT,1,2020-09-18,2020-09-18,1,2020,9,0.0,0.0,39.86925000000001,39.86895,0.0217000000000027,-111.8026,-111.8018,0.0304000000000002,358.88,347.4,34.47645895712351,116.2,132.34000000000003,61.95,187.80400066736243,622.4000000000001,"(40.136378, -111.657936)",40.136378,-111.657936,POINT (-111.657936 40.136378),14.2,55,0
1000,3131,11,AZ,1,2020-09-25,2020-09-27,2,2020,9,0.0,0.0,33.9099,33.9163,0.0638000000000005,-111.7955818181818,-111.8046,0.0970000000000084,361.9727272727272,362.0,19.55137288832121,77.19999999999999,89.76363636363635,75.4,54.71110075162576,194.3,"(33.5603100008696, -112.06619)",33.5603100008696,-112.06619,POINT (-112.06619 33.5603100008696),6.0,25,0
1001,3132,53,AZ,2,2020-09-27,2020-10-15,19,2020,10,0.0,1.0,33.53436981132075,33.5356,0.116500000000002,-109.07412641509433,-109.0627,0.1427000000000049,339.94716981132075,328.1,24.81881733199773,118.7,78.44339622641512,44.1,98.1552391121682,630.0,"(34.0584750370195, -109.441258534854)",34.0584750370195,-109.441258534854,POINT (-109.441258534854 34.0584750370195),2.2,9,0
1002,3135,214,CA,1,2020-09-28,2020-09-30,2,2020,9,0.0,0.0,40.47654205607475,40.49175,0.2550999999999987,-122.61400700934578,-122.61135,0.1726999999999918,355.5957943925234,350.5,30.827887062325253,149.0,166.04252336448607,108.1,205.8307477707717,1599.8,"(40.550130000932, -122.38092)",40.550130000932,-122.38092,POINT (-122.38092 40.550130000932),68.3,158,0
1003,3137,6,ID,1,2020-09-30,2020-10-02,3,2020,9,0.0,1.0,46.39911666666666,46.4018,0.0150999999999967,-116.10111666666668,-116.10195,0.020700000000005,360.4333333333333,353.15,14.28098969492893,29.69999999999999,125.63333333333333,112.6,31.59523170775404,68.69999999999999,"(46.2094, -116.0275)",46.2094,-116.0275,POINT (-116.0275 46.2094),15.5,58,0
1004,3138,6,ID,1,2020-10-01,2020-10-08,8,2020,10,0.0,0.0,45.93988333333333,45.9282,0.0493999999999985,-116.22416666666663,-116.2277,0.0498000000000047,370.6,368.2,16.72770157553032,42.89999999999998,300.45,249.1,170.43141435779967,392.6,"(45.931274394, -116.116254548)",45.931274394,-116.116254548,POINT (-116.116254548 45.931274394),21.0,70,0
1005,3140,29,MT,1,2020-10-04,2020-10-06,2,2020,10,0.0,0.0,46.91380689655172,46.9155,0.0444999999999993,-110.52794827586207,-110.5384,0.1086000000000098,406.596551724138,398.9,48.18900647271727,185.3,746.4517241379311,450.9,816.5914713965824,2808.4,"(47.048537, -109.455315)",47.048537,-109.455315,POINT (-109.455315 47.048537),3.9,16,2
1006,3142,22,NV,2,2020-10-05,2020-10-05,1,2020,10,0.0,0.0,39.78193636363636,39.7809,0.0585000000000022,-119.9465090909091,-119.94855,0.0969999999999942,377.1636363636363,355.8,45.60721063974053,175.10000000000002,332.97272727272724,185.7,374.3436951224397,1624.4,"(39.621434, -119.71877)",39.621434,-119.71877,POINT (-119.71877 39.621434),22.7,73,0
1007,3145,766,CO,1,2020-10-15,2020-10-24,10,2020,10,0.0,0.0,40.22937741514359,40.233,0.2436000000000007,-106.04105182767614,-106.07335,0.6336000000000013,378.9139686684071,367.85,42.19767457173158,187.90000000000003,453.9490861618799,152.1,1024.5093933510414,16146.4,"(40.27813, -105.54564)",40.27813,-105.54564,POINT (-105.54564 40.27813),15.8,59,1
1008,3147,8,CO,1,2020-10-09,2020-10-24,16,2020,10,0.0,0.0,39.8966125,39.8963,0.0189000000000021,-106.0058875,-106.006,0.0153000000000105,362.5375,356.0,28.71161723563676,81.5,513.0625,84.55000000000001,793.0112860618244,1907.2,"(40.27813, -105.54564)",40.27813,-105.54564,POINT (-105.54564 40.27813),15.8,59,0
1009,3148,14,UT,1,2020-10-17,2020-10-18,2,2020,10,0.0,0.0,40.34797857142856,40.35025,0.0362000000000009,-111.63927857142858,-111.63805,0.0621000000000009,368.5428571428571,360.3,30.82959902146273,106.5,214.8285714285714,146.0,161.97562698215967,491.4,"(40.341389, -111.713611)",40.341389,-111.713611,POINT (-111.713611 40.341389),8.2,34,0
1010,3148,14,UT,1,2020-10-17,2020-10-18,2,2020,10,0.0,0.0,40.34797857142856,40.35025,0.0362000000000009,-111.63927857142858,-111.63805,0.0621000000000009,368.5428571428571,360.3,30.82959902146273,106.5,214.8285714285714,146.0,161.97562698215967,491.4,"(40.341389, -111.713611)",40.341389,-111.713611,POINT (-111.713611 40.341389),9.7,40,0
1011,3148,14,UT,1,2020-10-17,2020-10-18,2,2020,10,0.0,0.0,40.34797857142856,40.35025,0.0362000000000009,-111.63927857142858,-111.63805,0.0621000000000009,368.5428571428571,360.3,30.82959902146273,106.5,214.8285714285714,146.0,161.97562698215967,491.4,"(40.341389, -111.713611)",40.341389,-111.713611,POINT (-111.713611 40.341389),9.4,39,0
1012,3150,61,NM,1,2020-10-18,2020-10-23,5,2020,10,0.0,0.0,36.22867868852459,36.2281,0.0797000000000025,-105.3594262295082,-105.361,0.1024000000000029,386.644262295082,373.7,44.973861017966726,174.89999999999998,691.026229508197,347.3,878.578106165798,4254.3,"(36.383359115, -105.583899941)",36.383359115,-105.583899941,POINT (-105.583899941 36.383359115),9.4,39,2
1013,3152,30,CA,1,2020-10-26,2020-10-27,2,2020,10,0.0,0.0,33.70965333333333,33.7093,0.0780000000000029,-117.68263000000002,-117.68,0.0875000000000056,346.52000000000004,337.9,22.09737697025412,85.0,215.4366666666667,107.1,319.1133681196131,1369.5,"(33.63003, -117.67593)",33.63003,-117.67593,POINT (-117.67593 33.63003),34.2,97,0
1014,3152,30,CA,1,2020-10-26,2020-10-27,2,2020,10,0.0,0.0,33.70965333333333,33.7093,0.0780000000000029,-117.68263000000002,-117.68,0.0875000000000056,346.52000000000004,337.9,22.09737697025412,85.0,215.4366666666667,107.1,319.1133681196131,1369.5,"(33.63003, -117.67593)",33.63003,-117.67593,POINT (-117.67593 33.63003),39.6,111,0
1015,3154,6,WA,1,2020-10-29,2020-11-05,7,2020,10,0.0,1.0,48.19158333333333,48.1916,0.0093000000000031,-118.36613333333332,-118.37615,0.0768000000000057,366.9666666666666,368.3,15.76764619931164,38.700000000000045,130.23333333333332,123.95,58.70760314189864,152.5,"(47.88528, -117.98865)",47.88528,-117.98865,POINT (-117.98865 47.88528),1.6,7,0
1016,3155,15,MT,1,2020-10-30,2020-10-31,1,2020,10,0.0,0.0,44.63964,44.6392,0.0420999999999978,-112.93757333333332,-112.9292,0.0977000000000032,352.0,346.8,19.218034684713658,66.0,186.45333333333332,84.7,261.40196432387603,938.1,"(45.1818970009432, -113.890285)",45.1818970009432,-113.890285,POINT (-113.890285 45.1818970009432),7.0,29,0
1017,3159,7,CA,1,2020-11-23,2020-11-25,2,2020,11,0.0,0.0,39.71805714285714,39.721,0.0200000000000031,-122.29328571428572,-122.3006,0.0476999999999918,371.8571428571428,375.4,31.25992413846932,98.5,246.02857142857144,256.7,120.93701824070402,396.2,"(39.53387, -122.190834)",39.53387,-122.190834,POINT (-122.190834 39.53387),8.8,37,0
1018,3161,6,OR,1,2020-12-21,2020-12-24,4,2020,12,0.0,0.0,44.48791666666667,44.4969,0.0375999999999976,-120.83209999999998,-120.8335,0.033699999999996,340.75,349.25,16.179833126457154,37.900000000000034,71.55,79.5,39.51990637640732,94.6,"(44.299787, -120.844773)",44.299787,-120.844773,POINT (-120.844773 44.299787),13.8,55,0
1019,3162,8,CA,1,2021-01-11,2021-01-13,3,2021,1,0.0,0.0,37.9209,37.92165,0.023699999999998,-120.023975,-120.02625,0.0193999999999903,369.3625,363.3,19.87122381018053,58.0,280.1625,204.75,210.1159879515529,616.0,"(37.71325, -119.7062)",37.71325,-119.7062,POINT (-119.7062 37.71325),1.0,4,0
1020,3162,8,CA,1,2021-01-11,2021-01-13,3,2021,1,0.0,0.0,37.9209,37.92165,0.023699999999998,-120.023975,-120.02625,0.0193999999999903,369.3625,363.3,19.87122381018053,58.0,280.1625,204.75,210.1159879515529,616.0,"(37.71325, -119.7062)",37.71325,-119.7062,POINT (-119.7062 37.71325),0.9,4,0
1021,3163,23,CA,1,2021-02-27,2021-03-07,9,2021,3,0.0,1.0,36.436565217391305,36.4368,0.0164000000000044,-120.3874913043478,-120.3886,0.0294999999999987,353.295652173913,351.0,23.971260790236247,74.60000000000002,139.25217391304346,88.1,112.01711261136204,399.4,"(36.6342250009037, -120.382331)",36.6342250009037,-120.382331,POINT (-120.382331 36.6342250009037),0.7,3,0
1022,3165,6,WA,1,2021-03-11,2021-03-20,10,2021,3,0.0,0.0,46.2199,46.21795,0.0713000000000008,-118.26325,-118.2644,0.0267999999999943,371.4500000000001,368.4,17.934742819455206,44.5,138.70000000000002,122.65,68.33063734519091,157.5,"(46.05881, -118.35147)",46.05881,-118.35147,POINT (-118.35147 46.05881),0.4,2,0
1023,3166,21,AZ,1,2021-04-02,2021-04-04,2,2021,4,0.0,0.0,32.91991904761905,32.9174,0.0330999999999974,-113.42997142857142,-113.4275,0.0772000000000048,354.8428571428572,354.8,21.267523866886144,69.40000000000003,131.50476190476192,85.8,142.49559809408316,511.4,"(32.690278, -114.61444)",32.690278,-114.61444,POINT (-114.61444 32.690278),9.6,40,0
1024,3169,13,AZ,1,2021-04-08,2021-04-10,2,2021,4,0.0,0.0,33.07425384615385,33.0768,0.0693999999999945,-110.01494615384614,-110.0091,0.1174000000000035,356.4384615384615,352.2,29.841792240121308,83.20000000000005,367.3076923076923,85.1,576.9399123270096,1719.1,"(33.6547, -111.1074)",33.6547,-111.1074,POINT (-111.1074 33.6547),4.6,19,0
1025,3183,19,AZ,1,2021-05-24,2021-05-28,5,2021,5,0.0,0.0,33.64668421052631,33.6459,0.0393000000000043,-109.5789315789474,-109.5796,0.0345999999999975,363.1105263157895,367.6,30.47807763580684,106.0,161.38947368421054,148.8,123.05517685049904,422.2000000000001,"(34.0584750370195, -109.441258534854)",34.0584750370195,-109.441258534854,POINT (-109.441258534854 34.0584750370195),7.0,29,0
1026,3185,6,OR,1,2021-05-31,2021-05-31,1,2021,5,0.0,0.0,42.7031,42.7031,0.0213999999999998,-121.17008333333337,-121.1701,0.0187999999999988,328.2666666666667,329.35,8.146082903252749,21.600000000000023,41.31666666666666,42.400000000000006,13.835521915224836,36.1,"(42.190296, -121.731369)",42.190296,-121.731369,POINT (-121.731369 42.190296),4.7,20,0
1027,3185,6,OR,1,2021-05-31,2021-05-31,1,2021,5,0.0,0.0,42.7031,42.7031,0.0213999999999998,-121.17008333333337,-121.1701,0.0187999999999988,328.2666666666667,329.35,8.146082903252749,21.600000000000023,41.31666666666666,42.400000000000006,13.835521915224836,36.1,"(42.190296, -121.731369)",42.190296,-121.731369,POINT (-121.731369 42.190296),2.7,11,0
1028,3190,29,UT,1,2021-06-10,2021-06-15,6,2021,6,0.0,0.0,38.46503448275862,38.4522,0.0758000000000009,-109.30239999999998,-109.302,0.1379000000000019,363.7000000000001,359.4,33.99490508044657,112.8,297.5172413793103,168.3,392.4590497918819,1701.2,"(38.45832, -109.82126)",38.45832,-109.82126,POINT (-109.82126 38.45832),8.9,37,0
1029,3191,133,AZ,1,2021-06-10,2021-06-21,11,2021,6,0.0,0.0,32.88528421052632,32.8855,0.1311000000000035,-110.21515563909776,-110.2164,0.1477000000000004,354.95112781954896,355.6,27.498651803154168,141.20000000000005,210.8203007518797,90.4,384.9889925147012,3875.1,"(32.174538, -110.737116)",32.174538,-110.737116,POINT (-110.737116 32.174538),9.9,41,0
1030,3192,77,MT,1,2021-06-14,2021-06-18,4,2021,6,0.0,0.0,45.07414285714285,45.0572,0.1178000000000025,-109.2242623376623,-109.2404,0.1824999999999903,369.1402597402597,351.1,48.88941404020717,185.7,513.2623376623376,126.2,969.1240365237816,5500.4,"(44.7447233958978, -109.382365747078)",44.7447233958978,-109.382365747078,POINT (-109.382365747078 44.7447233958978),5.6,23,0
1031,3195,69,AZ,1,2021-06-16,2021-06-27,11,2021,6,0.0,0.0,33.68273043478261,33.6825,0.0658999999999991,-109.305220289855,-109.3083,0.1052999999999997,348.2478260869564,349.5,23.2058918019164,74.10000000000002,158.96231884057974,79.6,186.798039022842,805.9,"(34.0584750370195, -109.441258534854)",34.0584750370195,-109.441258534854,POINT (-109.441258534854 34.0584750370195),1.9,8,0
1032,3197,17,CA,1,2021-06-18,2021-06-20,3,2021,6,0.0,0.0,36.20658823529412,36.2055,0.0294000000000025,-121.5444764705882,-121.5441,0.0583000000000026,392.5235294117648,393.1,50.07269127742892,177.5,349.25882352941176,209.4,442.7391642643888,1606.9,"(36.4818700009023, -121.73333)",36.4818700009023,-121.73333,POINT (-121.73333 36.4818700009023),2.2,9,0
